,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-1.152152939,0.410723007,-3.125336723,0.406762278,-1.921613135,6.027533359,-1.826034847,-3.34451647,0.512703069,3.21964094,0.548410555,2.440239627,-2.885868453,4.032202395,-0.161655898,5.444940819,-2.326493932,-2.768670641,0.761243797,0.593440461,0.692638832,-0.974802099,5.210219359,-1.025158657,2.250458252,-0.707670847,4.231090456,0.028050743,-1.788348642,-2.328103802,0.153983867,0.217863121,-0.664491663,-2.736110064,-2.547661774,0.583653075,1.107710852,2.158008516,-5.08804951,-6.237038237,5.253604049,-4.67849286,-3.597956193,3.676200655,-0.035275591,-1.292885025,2.761699146,8.247713641,7.994539481,0.597514581,-0.809687164,1.503466193,3.492730637,-3.742287462,-3.044945027,-0.399438001,-4.644665595,-3.187355127,-5.813979403,-1.179699497,5.778785966,0.796859525,-3.465889168,-4.395504154,4.498875852,1.69647209,-2.715601952,-0.155632668,-2.780407731,-0.332218244,3.237437117,-1.957766404,-5.506358711,4.255681222,-0.81185332,-3.91162826,2.89855232,-2.940854067,-2.779993783,1.799152863,-2.343455873,-2.151635058,0.225705513,5.696344662,3.410646591,-0.224535204,3.486159314,3.905831821,-3.470153025,-6.83018395,-2.884107422,-3.240408532,-5.352861768,-1.09491366,-5.845288176,-0.234020919,2.466262837,-0.041352294,5.096384108,4.323198184
11,1.078497312,0.791960316,-2.837143622,-0.99368338,-2.553665773,6.497046241,-1.147662663,-3.410281794,0.72942306,4.298131799,0.663198314,3.769706171,-4.674771298,3.777870983,-1.551048311,5.587370768,-3.322895349,-1.529450666,-1.120220532,0.202002618,1.40764113,-2.474256723,5.99539756,-2.706763609,1.846296878,-2.324571394,4.03329387,0.96657767,-4.368070455,-2.062272944,-0.129494866,1.638615991,1.328949095,-5.559255621,-2.196928772,1.28195791,1.719196007,2.993855268,-4.54869534,-6.627348662,4.175093421,-4.870253554,-4.062317338,3.659827557,0.875544444,-1.603140565,2.321713624,8.859876807,10.03473733,-0.160162803,-0.033592046,1.364943455,2.505588284,-3.973361335,-3.693380111,-0.380405036,-3.975155109,-1.562880411,-5.076962185,-2.53807181,5.274650354,2.376301718,-3.742048868,-5.284749163,5.936179093,1.154526537,-2.06881155,0.360757404,-4.090666494,0.472327897,3.395986646,-0.826613957,-5.881040917,4.50299329,-0.489896892,-2.767309755,2.939538254,-2.839061779,-0.797074457,1.072443592,-0.899274553,-1.925575092,1.530981996,6.529704648,4.833472429,-1.91140285,5.034356239,5.06676403,-4.522442283,-7.083817418,-3.721383058,-2.287051634,-5.792170346,0.243274956,-4.431038076,0.155865539,3.727812045,-0.834293951,2.62197804,4.127652011
12,0.947066279,-0.288625794,-2.12501754,-0.648118519,-4.080119177,6.070079448,-1.98282285,-3.544183535,2.936177926,5.026058793,0.153214331,4.665738051,-2.286584834,3.989481944,-1.860346888,6.325797804,-3.469319041,-2.907398385,-0.786154835,-0.647284023,0.722494479,-2.35478195,8.091011496,-2.323933957,1.574589719,-2.162747813,5.141782032,0.946442831,-6.000520113,-3.83915916,1.197834977,1.445919022,1.226493632,-5.35719361,-2.982603529,0.423920554,1.621325535,2.639187664,-5.087964838,-8.122557788,2.932860923,-2.936425223,-5.605671112,4.139099003,1.106329263,-0.558235182,3.250993113,6.559470385,7.80652628,1.559264822,0.005197379,3.193898555,2.575560684,-2.896636604,-5.161961751,-0.276835916,-4.469434913,-0.455946852,-4.470539352,-2.620780193,5.468575094,1.288891843,-5.647988232,-5.254252578,5.879784965,2.049235872,-1.263540511,-1.566640518,-2.101784693,1.639061903,4.040464617,0.175442503,-7.253223457,5.057975464,1.180886368,-0.543629703,2.027408589,-1.697531494,-0.605987456,0.826502586,-0.129095039,-2.95284333,2.514537294,5.124972316,4.339034812,-1.708979656,6.879397337,5.657621017,-4.863532867,-7.111933278,-5.02977854,-1.794111837,-6.36090608,-2.329095667,-3.217377103,-1.234722929,3.738486158,-0.987989496,2.252762495,1.297657167
13,1.446790094,0.012908935,-2.560162939,-0.47086753,-4.86346595,6.029205772,-0.481595051,-2.996376139,4.001919922,3.811054217,1.128871523,4.15566633,-2.872166396,3.721230564,-1.600178101,5.858527035,-3.523410842,-1.265192118,-2.793854223,-0.8809665,1.359869982,-2.483489237,8.014068365,-2.794129938,0.951046365,-2.733642433,5.063454891,2.087836236,-6.896071561,-3.972741462,1.578026821,2.606997704,2.080465455,-6.683586333,-3.391145392,-2.084428952,0.944685633,4.07311499,-6.312674308,-8.067774407,2.731483026,-3.235319035,-4.719082198,3.865218011,0.831368484,-0.852340295,3.617227743,5.196972615,6.703454162,2.878333017,-0.491286569,4.31059774,3.674701793,-3.242586793,-2.935995397,-2.022357015,-3.686105928,-0.946556714,-5.496386491,-3.464675137,4.935222502,1.828170827,-3.84466987,-5.007295516,4.964903531,1.971408451,-4.105512582,-1.938787247,-1.848119672,2.49815737,4.472916304,0.038069017,-8.074123998,4.406285994,2.995484298,-0.976657819,1.380284154,-2.579322292,-0.384403795,2.20149054,1.340322869,-1.969396027,2.595032183,5.100688662,3.515792028,-1.186750269,5.412974247,5.805311686,-4.615632463,-8.795966893,-5.349842694,-1.835525795,-6.167749399,-3.189487506,-2.229120058,0.172068419,2.023240051,0.15986081,4.049523094,1.071571595
14,3.484259267,-0.934982157,-2.409054468,-2.236197224,-4.821687759,6.756265158,-0.297278652,-2.329188294,4.814929122,4.290576766,1.412800413,3.978381181,-2.477010484,2.518393204,-3.422000457,6.473680852,-2.229892851,1.286862116,-1.678709708,-2.195738618,-0.208530636,-4.185432892,7.491333721,-2.85454106,1.107546774,-3.254199579,4.333310563,2.209490785,-6.3580623,-5.793719941,0.763680996,1.936055501,1.968072972,-6.550147206,-3.729263909,-3.90624498,1.797125434,2.704199988,-5.979757668,-7.248054475,1.751434175,-2.097831861,-4.644334796,4.139981926,0.411251082,-0.004022299,3.409211168,4.192421731,7.734328388,3.370824471,-1.265454143,3.836889448,3.038597099,-2.257249589,-4.318476575,-0.97691424,-5.152097693,-1.65722646,-5.696308528,-4.142901455,4.337098159,0.64821314,-4.109891755,-4.334898249,6.23047511,1.87714585,-4.720858209,-2.551691256,-1.021848628,3.672889516,4.238336534,-0.938936273,-7.820871159,5.26626127,4.989150152,-1.658939897,2.089942884,-3.482690586,-2.413894678,2.323836266,1.580760637,-3.091636789,0.95874596,3.834136032,3.85379635,-1.224728541,4.753454205,5.482229095,-3.851779711,-10.38390397,-4.397653439,-3.652004869,-6.590291482,-4.790322615,-2.85027806,0.896954183,-0.030149107,0.862699677,5.252232419,2.996681349
15,3.508171743,0.176401524,-3.574578465,-1.111709845,-5.299209167,5.754458382,-0.393572532,-2.19559559,5.06824771,5.264224394,1.477715086,3.883405354,-3.170107074,3.816945194,-4.056426557,7.827031892,-2.106514555,0.174456799,-2.799538877,-0.47144087,-1.315521828,-7.229975757,8.83315552,-3.47385439,2.172426986,-3.25251359,3.768752633,1.131495251,-6.532708735,-5.158129797,2.151164669,2.759560509,1.970572242,-7.383601174,-5.626082015,-6.036387668,2.363468075,3.944066686,-7.871156799,-7.957787176,3.028886213,-3.709330246,-5.441730192,3.935294515,3.606946891,0.136533667,4.060898514,3.255937279,6.305884291,2.118934396,-1.606223968,4.470107597,3.509249079,-0.628779965,-6.75474315,-1.270210177,-6.995013896,-2.249191094,-6.155381011,-3.914489076,5.282547065,1.206440644,-4.817017911,-3.761545938,6.783957596,2.874655091,-4.623168773,-1.890963638,-1.35982442,4.834028516,2.537968756,-1.908450982,-7.824276026,5.872320144,5.333468742,-1.756241331,3.575014613,-2.537500371,-2.068293815,0.310670662,1.710777381,-4.523484411,1.74037944,3.891128977,3.762371964,1.102697758,5.371274528,6.692544621,-3.839061473,-9.986213164,-2.941321697,-4.51236146,-5.429516049,-2.401177518,-4.563009356,0.677554473,-0.09021766,0.785561376,5.173838396,2.873741176
16,2.514402984,-0.910698213,-2.12196457,-0.519978208,-5.93094335,7.85345411,0.428777773,-2.576012533,3.714000198,6.270355654,1.451869175,3.857997067,-1.441241436,4.312727707,-2.784671719,7.453774734,-0.932583802,0.927692319,-3.015502424,0.131289542,0.383125788,-4.811443979,10.43280125,-4.029387064,3.179647661,-5.077043664,5.152567575,0.337143586,-5.976829143,-4.956201634,1.667670731,4.698250519,2.686111366,-8.56840903,-6.180995263,-8.563560292,2.048153124,4.332604022,-8.274893188,-6.970542479,0.943304389,-2.797053286,-5.485226748,3.675777517,2.528825366,0.98524534,4.959795471,2.08195739,5.68081749,2.410285743,-1.745926704,4.451926315,3.362965935,-2.043589305,-5.933744145,-1.266079212,-8.240109986,-1.472163919,-7.166679859,-5.649918151,4.944320769,0.619454543,-2.548889364,-3.72252514,5.191901615,3.476495826,-3.371353551,-0.481406038,-2.236169964,5.898163942,0.837109323,-1.750374621,-8.07152519,5.440254325,6.437741167,0.49703842,4.955340726,-2.41661794,-2.569948674,-0.383608106,0.749872608,-5.030259864,-0.02208159,3.330441533,4.352671105,1.90515418,5.4938944,6.682998658,-3.972946802,-11.48010043,-2.258872862,-4.345859399,-3.055515519,-4.322878391,-5.563380863,1.303002983,-1.402543392,1.088740496,7.710371988,2.097442361
17,4.421195171,-0.376935162,-1.914402167,-0.362042208,-6.923495455,8.51480667,-1.439712755,-1.28337503,4.093173897,5.218541527,0.954757997,2.50674245,-0.704829547,3.684611927,-4.678095464,8.240971307,-0.101427188,1.088837642,-2.732712928,-2.022380619,1.051260919,-5.683184032,12.56803331,-6.823778041,3.133780347,-5.025467212,5.368600284,0.660536812,-6.991989659,-4.628863758,1.726446541,4.300518988,0.743653964,-8.794838983,-5.784145974,-10.20885748,2.281228991,3.168264863,-7.422852736,-6.096243515,0.516346273,-1.73245584,-4.576282729,5.196697615,4.981751395,0.630094731,5.53687704,1.828238546,4.566655716,2.41061844,-0.91336257,4.500549145,4.155244595,-2.362196322,-4.598689826,-2.31918997,-8.902424631,-2.039478678,-6.149509417,-6.01711054,3.889735594,2.327325145,-4.039604566,-3.670864097,4.87450559,4.163646566,-4.950146072,-1.805792489,-2.26783193,5.544014945,0.721196418,-2.439974199,-8.074494898,5.899905411,6.976163823,-0.330586461,3.292476389,-3.535104147,-1.634234767,0.012485002,-0.596443509,-6.406476831,-0.479947065,3.185858302,3.823324589,1.189449791,4.784243973,9.122268367,-5.126531394,-10.70809299,-3.544324485,-6.00521365,-2.894577816,-5.839969126,-7.283531053,2.225852787,-2.083442515,0.478082095,8.016725643,2.755996793
18,4.141411499,-1.243525536,-1.434192351,-0.639131509,-6.129100188,9.509292282,-3.029151114,-1.743563822,3.306942632,5.003550727,0.348096703,3.102083146,-0.181415406,3.589580024,-4.665388211,8.635888061,-1.394205102,0.888347115,-3.686048147,-2.7792112,-0.001871525,-5.287185609,10.61193662,-6.199184134,1.85406483,-5.234173376,5.35886054,0.193687828,-6.006054808,-6.691624989,0.711665043,3.37747942,1.542470906,-9.903334336,-6.226795612,-10.15112093,2.693447199,4.03158354,-6.166619482,-6.052807455,0.4808358,0.527748876,-5.001069308,4.267994047,6.250550739,0.777798101,5.779045272,1.246951065,1.949790986,3.809768208,0.486564426,5.533480013,3.098846021,-2.098303962,-6.322389093,-2.589266338,-9.270215343,-3.00681073,-5.485890857,-6.036544438,4.834933036,1.956729629,-4.283113138,-3.632342947,4.147314598,3.559771811,-6.69705289,-2.449458853,-3.720983134,6.089957284,0.619671593,-1.510977827,-7.202587397,4.458246537,5.926583463,0.138906663,3.53243942,-3.343916266,-1.636795168,0.945554514,-0.004451562,-4.520271636,0.182749059,1.766264023,2.624332817,1.295543806,2.326391853,9.041009231,-3.426197118,-11.13559061,-3.944056883,-6.767267978,-4.212300017,-5.785513502,-6.980869954,2.89729327,-3.534132882,1.055889782,7.742796586,2.053471072
19,3.933814196,0.202624883,-2.930522094,0.054860989,-5.544685585,9.47796262,-2.160198406,-2.426742626,3.55163025,5.768923586,-1.071038244,3.330193242,-0.234324762,4.971690095,-5.361427729,8.240470215,-1.933584194,0.484792825,-3.556682121,-1.792810547,-0.05626265,-5.11880097,10.60895716,-7.069038882,2.780110118,-4.310629,4.999018269,-1.581767872,-5.921320084,-6.768297012,1.207793964,2.114791549,1.923813804,-10.62953574,-5.499907708,-11.46609921,1.678229103,4.182752799,-5.894102124,-4.289952229,0.522064753,0.591128816,-5.559854197,3.771885869,7.502211173,0.675563692,6.313580422,-0.235861158,2.13375764,3.878333469,0.565079456,5.646507876,2.201507871,-0.982018533,-5.927041991,-1.962071154,-8.257422165,-2.115746414,-6.001855325,-7.012949476,5.336403165,2.890831215,-4.896315912,-3.663591966,3.562247981,4.471167535,-7.331402815,-2.422824026,-4.953302739,6.853293866,-0.754499428,-1.158600087,-7.966839321,3.928247706,7.172586703,-1.739457136,2.952054107,-3.167125636,-1.813596754,1.663552821,2.251219543,-6.010795155,0.008098182,2.34091314,3.064884357,2.816826497,1.613456502,9.436635441,-4.116823473,-13.12821701,-5.497518993,-6.8638635,-4.075144939,-6.122077644,-6.512607543,4.256542775,-4.223928703,1.434518404,8.408805977,3.50459425
20,4.644415133,0.96574577,-1.885015908,0.540686424,-6.40683917,10.45787375,-1.7690174,-2.70374787,5.239515875,7.298408905,-3.49898108,4.424675975,-0.887565841,6.166941398,-5.43442505,9.277245695,-1.140449071,0.77038498,-4.507753737,-1.705084615,-0.028962959,-5.13561914,10.08837976,-7.002550912,3.219506254,-3.78161491,5.304276488,-3.382661763,-6.849062127,-5.868652818,1.495598056,2.968035227,1.738566068,-9.718721996,-4.783956794,-10.2659785,0.969673115,4.188381089,-6.571643892,-4.752480571,-0.504558596,0.798100037,-5.908102225,4.161838469,5.820926082,-0.217283836,4.652494049,-0.40886153,3.007072545,4.31037806,-2.337774902,8.124461337,1.343865771,0.282413478,-6.838211702,-2.569227767,-7.054343595,-1.222777967,-4.940249586,-5.947146256,4.575770643,2.819918789,-4.520333528,-4.815623519,2.907369765,4.062232381,-6.323374222,-1.576704753,-5.449084331,7.737803064,-1.562377677,-1.672780069,-7.54684425,2.43182989,6.134320938,-1.000987979,2.38340609,-4.252944824,-2.386102148,1.934247901,3.827601537,-7.298975514,-0.905002653,2.988241312,3.742089722,4.289231794,1.295167735,8.675834176,-3.449061728,-13.02802066,-4.865452654,-7.115074791,-5.266718004,-7.23416928,-6.026288833,4.275153572,-3.262139937,1.306389719,8.528873321,2.018655209
