,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,1.095013449,0.098859413,-0.562678142,-0.960183985,7.545725103,-2.526251402,4.802562545,0.250093482,-2.829614609,-3.075148826,3.915665517,-1.096567941,-3.252314291,1.164216739,-0.132295899,-3.149333674,-0.161613121,0.250238789,2.98639663,-1.559592214,0.370675317,-7.95097112,-1.525651924,1.666296763,0.06136671,2.105041122,1.802576434,7.454381242,-2.567270151,6.321097044,0.88625168,-1.561614032,-5.76596757,-3.364621143,0.6913309,4.950972843,-8.992250338,1.370050581,4.034162198,6.139841506,-0.26941814,1.397331588,-6.323753571,-0.3030187,-4.776268948,6.42610487,2.250666122,-1.675939782,-1.883811351,0.516680601,-5.291426507,0.407858048,2.441483131,1.867330503,3.694175938,0.836659297,-2.845005105,2.464672065,0.931533997,-3.049582976,-3.066707327,-2.937545374,-0.416461876,-0.935082956,3.562374311,-3.624234321,2.697425786,0.467926042,-0.254312666,1.185012808,-4.0023989,-6.89006078,-1.440063322,-1.506163916,4.660019437,0.314084758,2.933680274,-1.986577888,-1.015829115,0.333403189,-2.983753293,2.870816686,7.394197646,2.205697378,-6.696001333,0.033938735,-3.23143891,2.357144279,2.216262038,-1.902357609,-0.69298825,1.850058267,-0.073719441,2.998442495,1.385262511,1.431980275,-0.842787342,0.637920919,8.471312861,-3.970352983
11,-0.259006462,0.340749126,0.328479341,-1.408017181,5.485274094,-2.792454483,5.906991898,0.888076341,-2.688373228,-2.077087079,2.839249777,-2.066262456,-3.059211746,0.651339554,2.330115535,-3.929632129,-0.801133734,2.270652365,2.448697528,-1.194121619,0.587909111,-7.810090685,-1.904310352,1.600062932,-0.5718755,1.532534816,2.608638302,7.057587396,-3.211606504,5.187757052,0.566430682,-2.422545867,-5.508237985,-3.062598876,0.816119063,6.216553457,-9.784052508,0.984518187,4.145347627,5.512456425,0.231041617,2.872977215,-6.804698186,-0.105867937,-4.937426985,7.526592258,1.656048252,-2.081718953,-1.270018467,1.860291843,-5.610043415,0.534927542,-0.158758967,1.13729921,4.315024973,0.968101521,-2.15699324,2.680688992,2.497625565,-2.738102706,-3.267970483,-4.392585385,0.12010235,-0.3448115,1.763832704,-4.877293206,3.587747434,0.547262537,1.294113322,-1.107383356,-4.001842557,-6.410033026,-0.467508158,-1.69769919,5.811313058,-0.978579492,2.969613731,-2.249425596,0.214559378,-0.554007623,-2.115941559,2.487001205,8.833290735,-0.314121208,-8.057921707,-0.997590561,-4.719620909,2.221122547,2.36883295,-2.459970165,-0.823033077,2.213394602,-1.817781932,2.561912598,0.897023938,-0.107853696,-0.863344758,1.622834522,6.280201319,-3.614171969
12,-0.352558181,-0.17044926,0.1108782,-1.120390305,4.946076902,-4.854062992,6.391233757,0.871638564,-3.296808679,-2.12345667,2.889449917,-1.048578564,-1.956798188,0.580411853,1.369164586,-4.113702179,-0.563324403,2.309999142,2.255124262,-2.346484187,-0.055670516,-7.952527096,-2.411027106,2.839468896,0.528048309,2.470435175,1.699100606,8.204320892,-3.144922568,4.923639027,0.756188887,-3.265972239,-5.522051618,-2.62715641,1.889723324,5.101940455,-11.82660879,0.836163241,4.493834195,5.712789184,0.119958674,3.365507664,-6.024163952,0.479003411,-6.884612866,5.791883409,1.740680583,-2.778376178,-1.374693841,3.285989984,-6.281258576,1.385727298,-0.763124671,0.811156601,3.803421455,-0.386990405,-1.303094613,4.216339388,1.511421212,-3.03155248,-2.784499307,-5.024078852,0.821632914,-1.721284199,2.141837611,-6.424551243,3.432156102,1.995255326,0.084441165,-0.872612557,-3.675791656,-4.455997181,-0.296615547,-2.486851577,3.593445587,-2.366840877,2.512689816,-1.606100777,0.164303387,1.912858688,-1.329139723,3.119678058,8.870968735,1.171232567,-7.648214558,-2.352359093,-6.266032128,1.189336811,1.949849895,-1.275553858,-0.267797879,4.446653689,-2.727907868,1.072035588,0.204788221,-2.396221232,0.400772625,1.546260859,8.766309729,-3.800225308
13,1.421724106,0.82875187,1.887549457,-1.998712268,4.741594618,-4.912293772,5.287511182,-0.050610398,-2.1487515,-1.483413758,2.124889299,-1.680950441,-1.697606884,1.012972813,0.861426692,-4.666897016,-0.528106022,3.070204952,1.811057988,-2.154849532,-0.980122353,-6.400536774,-2.323287051,-0.058662268,1.705531389,2.645943047,0.804569889,7.876238308,-3.769672098,4.193812016,2.262956083,-3.281002955,-5.500316971,-3.02500722,1.601101441,6.386847058,-12.26353407,0.059509893,5.809381071,6.051891378,-0.478996731,2.505592864,-5.090686962,-0.681357678,-6.985381077,5.081070315,1.887985577,-1.604486768,-0.543113877,3.004745251,-5.845476243,1.171554828,0.277278053,2.192918815,3.09967473,-0.475274247,-4.17774582,3.212416899,0.529606807,-2.793485546,-3.620133074,-4.539242832,1.453328333,-0.643996435,1.23719285,-7.807855522,4.887892243,2.406752609,0.06912509,-0.08532512,-4.304030968,-4.055784103,-1.486268658,-1.76955076,7.137839964,-0.941056212,2.090697315,-3.277675437,0.006268415,1.287469724,-1.491219185,1.60709127,8.66015548,1.86692885,-7.843421631,-3.223384988,-6.07415647,1.82782928,2.41539617,-1.700000414,-0.842724766,5.384998743,-2.315851819,0.282580379,-1.69860407,-2.031318695,1.627591392,1.746926756,9.292570168,-4.255207718
14,1.419671292,2.158503724,1.461968062,-1.169284756,3.838430092,-4.787433528,4.889580427,1.303959827,-2.097820646,0.267610831,2.557075747,-0.916758732,-1.728817394,3.354688006,1.342855279,-5.338620585,-1.193047989,2.810829345,1.123746615,-2.575653863,-1.210152906,-6.916850385,-1.456580908,0.803019339,1.389055966,2.787101928,0.445960802,7.919487752,-3.529339052,6.827140557,1.490857814,-3.666198061,-5.463765307,-3.266075355,1.455630658,8.410760313,-13.11655841,-0.611667414,6.380553286,6.263627765,0.169045423,3.859345629,-5.194054693,-0.391405663,-5.773012195,5.246171827,4.129962018,-0.99329567,-2.728247004,2.881724597,-5.062627699,-0.902956845,-0.447091629,3.049195314,5.163736855,-2.346861638,-4.528326033,3.887075398,2.045709007,-4.305856724,-4.677745749,-4.576401228,3.594432534,1.210936781,-0.552275021,-9.819065857,5.396544629,3.73029522,-0.608108038,-1.03492824,-3.016036364,-2.997698095,-1.008976384,-3.069002081,8.049491739,-2.711884226,1.067557664,-2.77465611,-0.756277577,1.550125123,-0.730209462,2.968533856,8.235429384,1.308928564,-8.874685632,-4.250227871,-3.742834153,0.915286656,3.233147909,-2.581202201,-0.732002621,6.078733944,-2.970142796,0.445549952,-1.031548196,-3.314395187,0.577147007,4.134216801,9.773446198,-3.319867223
15,3.180684355,2.162295311,2.67298239,-0.858250238,2.639022427,-5.411720826,5.513121206,2.376928101,-2.40170388,-0.405248145,2.354479184,-1.036646685,-1.239473255,3.346889702,0.163866097,-5.386816908,-2.291646729,2.668718223,1.979954729,-2.383486422,-0.628086324,-7.529596845,-1.375050066,1.255576322,2.203595489,3.273496463,-0.027035808,8.859315214,-4.06838113,5.522578631,-0.92933969,-4.068383191,-4.96442387,-3.007972037,1.390764418,8.021545036,-13.89032468,0.38592822,6.775719752,7.213361904,0.545384081,3.601053345,-6.367300819,1.796157972,-5.239465067,4.707820036,4.277693386,-2.317800703,-2.243935935,1.251545027,-5.588147332,-1.511084016,-1.332288236,3.093444012,3.048847998,-1.583867577,-4.002433361,3.674912863,0.010333662,-4.385520195,-4.924759013,-6.456258644,2.53993979,1.450931796,0.941535326,-9.780042257,4.796450823,2.376346669,-1.108041247,-0.157280275,-3.100310573,-3.938802207,-0.912670849,-4.01061032,7.315189359,-2.5275087,1.550676517,-3.655549294,-0.798653336,0.112127051,-0.162705471,2.864638724,7.535920868,-0.214825318,-7.557129217,-5.280429247,-4.266017525,-0.368366514,3.490969038,-0.949713688,-0.226750631,6.185415498,-4.49447502,1.511951929,-0.228533484,-2.172844724,1.085302679,4.236562463,8.638235962,-3.356821737
16,1.951781089,2.107466588,2.802526574,0.078828106,2.180489066,-6.153726021,4.588044813,3.189923776,-2.131081635,-0.008980653,2.344558877,0.676257489,-2.125221558,2.073844772,-0.584755297,-4.575274363,-3.758404105,3.068789317,3.58842583,-4.360677438,-1.289576635,-7.767680043,-1.958812488,0.335802563,1.478147079,4.853078781,-0.279027325,9.930703927,-4.317275882,4.201125085,0.944292948,-4.618178146,-5.280274576,-2.052768174,1.556715541,8.244314183,-14.6555925,1.157165862,4.715726267,7.0047313,0.124697283,4.077156548,-6.140265963,1.478889899,-4.147146379,4.246111064,2.919113808,-3.705898625,-0.909693045,-0.170899804,-3.987345157,-1.990982348,-1.713266451,2.789834921,2.126106017,-3.093376328,-4.529408169,3.218238175,-0.842851543,-4.173153917,-3.650048433,-5.81267036,3.877385116,1.143789955,2.822559423,-11.39027493,3.994085418,2.362231091,-1.148592989,-1.207297219,-2.113118836,-4.286113702,-0.176909724,-2.672886849,7.612133695,-2.11933916,-0.680284825,-5.152477091,-0.21926716,-0.808076367,-0.318686147,2.59791361,8.148986291,-0.105375283,-8.164544064,-5.02066447,-5.930844237,0.000595855,3.795986124,0.452619047,-0.363620854,6.82885855,-2.826446129,2.332024181,-0.690586536,-3.470459015,1.38722323,3.306835161,9.636662384,-2.653090442
17,2.492440359,1.560079599,1.793238306,0.018944923,1.841750269,-6.611829016,3.279937522,2.284512606,-1.620744814,0.579818914,-0.444025547,0.958485926,-1.363804388,3.367790521,-2.148141427,-2.384105801,-3.143122062,3.343790882,0.678914701,-4.973215205,-1.448951076,-9.162033953,-2.160617229,0.003370249,0.744298969,4.827520181,0.554917118,8.532251148,-3.736934405,4.258678261,0.956539857,-4.840722592,-5.729092935,-2.241958615,1.856172964,6.823485878,-15.24693431,0.943257752,3.947525005,6.508397304,-0.600005323,3.272802825,-5.918614297,3.176653789,-5.082061,1.516875994,3.257432702,-3.236086219,-1.733094699,1.248127364,-3.586758271,-2.894652962,-0.477047438,2.064236045,2.010466141,-1.646666375,-5.325767577,2.140284654,-2.96102252,-4.061398719,-4.87491307,-5.186025177,4.356289209,1.319206691,1.157754379,-10.3936637,3.903156044,4.27283568,-1.660777264,0.333947759,-2.234344141,-4.160334414,-0.986118028,-2.555507869,7.896826,-3.089409563,-1.07369207,-5.289406848,0.487931142,0.465905551,-0.386545106,3.662532697,8.234900233,-0.739253942,-7.233733619,-4.007496563,-5.679512012,-0.541740073,3.269816009,-0.487845122,0.674564623,7.257133134,-4.409422452,2.876418272,-1.226320497,-3.938773959,0.729886266,3.930759905,10.00008622,-3.150775732
18,0.674133705,0.833057695,1.528682174,0.627306304,-0.382333271,-6.938112684,3.179035445,3.004920708,0.666409582,1.949838875,-0.936124366,1.724625926,-1.267864828,3.41750348,-3.337916855,-2.311145547,-3.068152001,5.060024023,0.188284633,-4.721399758,-1.341409042,-7.009940171,-2.489520972,0.304938672,0.777461859,4.564940367,2.486040642,7.325672966,-5.014317311,2.317072403,0.757738343,-5.58643414,-6.008914343,-4.094922609,3.249861746,7.140150606,-16.55343057,0.949656385,5.084965491,5.086217327,0.019190559,1.883864368,-4.719214528,1.926133253,-5.735423947,2.15926009,3.348291209,-1.840086674,-2.117455081,1.470158148,-4.819949985,-3.582199676,-2.697768875,2.017742616,0.816519405,-0.994881006,-4.652809309,0.600307126,-3.480409048,-2.483089062,-3.136130522,-6.035459715,4.685473576,-1.067152406,-1.181628612,-10.79121318,4.840623072,4.278945416,-2.237585009,-0.534549451,-2.093837844,-3.246883438,-0.284544668,-2.101675474,8.350886451,-2.501637803,-1.435137664,-5.41180663,1.281086752,-0.600721204,1.160423825,3.487962671,9.024165014,-2.010823953,-7.451612033,-4.19878823,-4.464070718,-1.766786655,3.293590053,-1.174356376,-0.28488358,6.358489046,-4.080043068,2.65533252,-1.15763634,-4.505609971,1.093585564,4.157472439,11.40392875,-3.656629155
19,1.418800383,1.640977556,-0.852801234,1.439996194,-1.709829503,-6.969344814,3.888488466,3.855754317,0.638623251,2.080177046,-0.852378874,2.525613017,0.32128133,1.160972046,-3.342041563,-2.204623883,-3.610289899,5.535338133,-0.542190462,-2.759984392,-1.703979257,-6.546247362,-0.947039961,1.67667281,-0.743475252,4.155530097,3.698033605,7.812667635,-5.572773448,1.176159742,0.047055837,-6.677045648,-4.209705012,-5.676740108,5.029226274,5.78285293,-14.72484355,0.141883389,5.432399242,5.116718383,-0.408638304,2.064746737,-4.996109034,0.892266528,-5.821635739,0.883943656,2.618770627,-1.612729525,-3.691052756,1.097331256,-5.668618155,-4.402283522,-2.175147646,1.039215445,0.021110823,0.444436807,-4.20110143,-0.403604415,-2.390065952,-2.13643119,-3.377703214,-4.115561553,4.442067652,-0.309634265,-1.154270545,-10.46223491,4.084147202,5.37411731,-1.303331356,0.908307664,-0.966720801,-3.536688819,-0.51635034,-3.187456618,6.829849696,-1.197245849,-0.935654519,-6.464745147,-0.417859571,-0.996395498,2.178530592,4.088268109,10.50255374,-2.209506615,-8.753967019,-4.766214493,-5.628964296,-2.014119346,1.775974709,-1.232001565,-1.338938884,5.214048534,-2.240092348,1.785382694,0.063624564,-2.884000212,1.867548844,2.987417508,12.34664055,-1.742906052
20,0.664461113,1.55704231,-2.649168033,-0.753244848,-1.498182341,-7.11121312,4.636755067,4.324625579,-0.7325271,1.306345717,-1.234276856,2.286908502,0.81617388,1.644206812,-3.039522263,-2.56457778,-3.363564487,5.779637712,-1.555411892,-2.632846268,-1.764298466,-4.920750521,0.259200808,1.60253154,-0.781869426,4.59301158,5.050502817,9.597855059,-5.755845738,1.393456446,-0.415782967,-6.635607006,-4.720186379,-6.034590254,3.5029169,6.477254984,-15.01161907,0.226789137,4.852163089,4.838391119,-0.552375922,2.307069639,-4.963419606,2.232185692,-7.497992455,-0.177321198,3.558266525,-0.461540933,-3.964610098,0.88175209,-5.532616351,-4.360664492,-0.741436114,-0.900745534,-0.722015784,1.660202677,-3.401863834,-0.919041647,-1.348955228,-3.504719275,-4.823676241,-5.377376774,5.35812853,-1.191295879,-1.477172239,-9.601079851,5.127942913,4.459058096,-1.417394545,0.549638292,-0.799023342,-5.078185969,-1.908078484,-2.777998274,8.863989715,-0.934171765,-1.152387685,-7.356264021,-0.203900158,-1.353621842,2.793863948,3.086979662,10.89204983,-2.877332245,-9.311645763,-4.460126511,-5.013245233,-3.306077044,-1.418624503,-0.283283527,-1.264480548,5.675710674,-2.075238319,3.527293529,0.18466873,-3.17476323,1.757080141,1.55104067,11.43247861,-2.129455111
